"State_name","Year","PC_no","PC_name","PC_type","Electors","ga_no","poll_no","Polling_Date","Counting_Date","Result_Date"
"UTTAR_PRADESH",1967,75,"HATHRAS","SC",523727,4,0,NA,NA,NA
"UTTAR_PRADESH",1967,76,"ALIGARH","GEN",514626,4,0,NA,NA,NA
"UTTAR_PRADESH",1967,77,"KHURJA","SC",505893,4,0,NA,NA,NA
"UTTAR_PRADESH",1967,78,"BULANDSHAHR","GEN",498160,4,0,NA,NA,NA
"UTTAR_PRADESH",1967,79,"HAPUR","GEN",514929,4,0,NA,NA,NA
"UTTAR_PRADESH",1967,80,"MEERUT","GEN",488752,4,0,NA,NA,NA
"UTTAR_PRADESH",1967,81,"BAGHPAT","GEN",511368,4,0,NA,NA,NA
"UTTAR_PRADESH",1967,82,"MUZAFFARNAGAR","GEN",490868,4,0,NA,NA,NA
"UTTAR_PRADESH",1967,83,"KAIRANA","GEN",513381,4,0,NA,NA,NA
"UTTAR_PRADESH",1967,84,"SAHARANPUR","SC",506832,4,0,NA,NA,NA
"UTTAR_PRADESH",1967,85,"DEHRA DUN","GEN",465613,4,0,NA,NA,NA
"WEST_BENGAL",1967,1,"COOCH BEHAR","SC",508364,4,0,NA,NA,NA
"WEST_BENGAL",1967,2,"JALPAIGURI","ST",447882,4,0,NA,NA,NA
"WEST_BENGAL",1967,3,"DARJEELING","GEN",442750,4,0,NA,NA,NA
"WEST_BENGAL",1967,4,"RAIGANJ","GEN",487220,4,0,NA,NA,NA
"WEST_BENGAL",1967,5,"BALURGHAT","SC",455601,4,0,NA,NA,NA
"WEST_BENGAL",1967,6,"MALDA","GEN",453070,4,0,NA,NA,NA
"WEST_BENGAL",1967,7,"JANGIPUR","GEN",519789,4,0,NA,NA,NA
"WEST_BENGAL",1967,8,"MURSHIDABAD","GEN",480134,4,0,NA,NA,NA
"WEST_BENGAL",1967,9,"BERHAMPORE","GEN",518033,4,0,NA,NA,NA
"WEST_BENGAL",1967,10,"KRISHNAGAR","GEN",464751,4,0,NA,NA,NA
"WEST_BENGAL",1967,11,"NABADWIP","SC",503900,4,0,NA,NA,NA
"WEST_BENGAL",1967,12,"BARASAT","GEN",493226,4,0,NA,NA,NA
"WEST_BENGAL",1967,13,"BASIRHAT","GEN",496679,4,0,NA,NA,NA
"WEST_BENGAL",1967,14,"JOYNAGAR","SC",525872,4,0,NA,NA,NA
"WEST_BENGAL",1967,15,"MATHURAPUR","SC",546374,4,0,NA,NA,NA
"WEST_BENGAL",1967,16,"DIAMOND HARBOUR","GEN",531464,4,0,NA,NA,NA
"WEST_BENGAL",1967,17,"ALIPORE","GEN",565727,4,0,NA,NA,NA
"WEST_BENGAL",1967,18,"BARRACKPORE","GEN",598939,4,0,NA,NA,NA
"WEST_BENGAL",1967,19,"CALCUTTA NORTH WEST","GEN",591674,4,0,NA,NA,NA
"WEST_BENGAL",1967,20,"CALCUTTA NORTH EAST","GEN",549928,4,0,NA,NA,NA
"WEST_BENGAL",1967,21,"CALCUTTA SOUTH","GEN",506688,4,0,NA,NA,NA
"WEST_BENGAL",1967,22,"HOWRAH","GEN",572727,4,0,NA,NA,NA
"WEST_BENGAL",1967,23,"ULUBERIA","GEN",516638,4,0,NA,NA,NA
"WEST_BENGAL",1967,24,"SERAMPORE","GEN",506446,4,0,NA,NA,NA
"WEST_BENGAL",1967,25,"HOOGHLY","GEN",545246,4,0,NA,NA,NA
"WEST_BENGAL",1967,26,"ARAMBAGH","GEN",487962,4,0,NA,NA,NA
"WEST_BENGAL",1967,27,"GHATAL","GEN",475725,4,0,NA,NA,NA
"WEST_BENGAL",1967,28,"TAMLUK","GEN",515415,4,0,NA,NA,NA
"WEST_BENGAL",1967,29,"CONTAI","GEN",512594,4,0,NA,NA,NA
"WEST_BENGAL",1967,30,"MIDNAPORE","GEN",476288,4,0,NA,NA,NA
"WEST_BENGAL",1967,31,"JHARGRAM","ST",497007,4,0,NA,NA,NA
"WEST_BENGAL",1967,32,"PURULIA","GEN",514651,4,0,NA,NA,NA
"WEST_BENGAL",1967,33,"BANKURA","GEN",520725,4,0,NA,NA,NA
"WEST_BENGAL",1967,34,"VISHNUPUR","SC",520033,4,0,NA,NA,NA
"WEST_BENGAL",1967,35,"AUSGRAM","SC",525272,4,0,NA,NA,NA
"WEST_BENGAL",1967,36,"ASANSOL","GEN",443945,4,0,NA,NA,NA
"WEST_BENGAL",1967,37,"BURDWAN","GEN",494561,4,0,NA,NA,NA
"WEST_BENGAL",1967,38,"KATWA","GEN",485894,4,0,NA,NA,NA
"WEST_BENGAL",1967,39,"BHOLPUR","GEN",483643,4,0,NA,NA,NA
"WEST_BENGAL",1967,40,"BIRBHUM","SC",466332,4,0,NA,NA,NA
"ANDAMAN_&_NICOBAR_ISLANDS",1971,1,"A AND N ISLANDS","GEN",63122,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,1,"SRIKAKULAM","GEN",509486,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,2,"PARAVATHIPURAM","ST",517345,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,3,"BOBBILI","GEN",509133,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,4,"VISAKHAPATNAM","GEN",560021,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,5,"BHADRACHALAM","ST",501947,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,6,"ANAKAPALLI","GEN",555995,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,7,"KAKINADA","GEN",566461,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,8,"RAJAHMUNDRY","GEN",575708,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,9,"AMALAPURAM","SC",562612,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,10,"NARASAPUR","GEN",610909,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,11,"ELURU","GEN",565759,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,12,"GUDIVADA","GEN",581062,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,13,"VIJAYAWADA","GEN",566683,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,14,"MACHILIPATNAM","GEN",548112,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,15,"ONGOLE","GEN",598524,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,16,"GUNTUR","GEN",629787,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,17,"NARASARAOPET","GEN",631608,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,18,"KAVALI","GEN",596790,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,19,"NELLORE","SC",596687,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,20,"TIRUPATHI","SC",576646,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,21,"CHITTOOR","GEN",541516,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,22,"RAJAMPET","GEN",549202,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,23,"CUDDAPAH","GEN",577026,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,24,"HINDUPUR","GEN",530692,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,25,"ANANTAPUR","GEN",548876,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,26,"KURNOOL","GEN",540978,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,27,"NANDYAL","GEN",589874,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,28,"NAGARKURNOOL","SC",522004,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,29,"MAHBUBNAGAR","GEN",560682,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,30,"HYDERABAD","GEN",491227,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,31,"SECUNDERABAD","GEN",513349,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,32,"SIDDIPET","SC",510097,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,33,"MEDAK","GEN",536747,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,34,"NIZAMABAD","GEN",556666,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,35,"ADILABAD","GEN",514876,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,36,"PEDDAPALLI","SC",528948,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,37,"KARIMNAGAR","GEN",548849,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,38,"WARANGAL","GEN",553696,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,39,"KHAMMAM","GEN",544329,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,40,"NALGONDA","GEN",544193,5,0,NA,NA,NA
"ANDHRA_PRADESH",1971,41,"MIRYALGUDA","GEN",532803,5,0,NA,NA,NA
"ASSAM",1971,1,"CACHAR","GEN",495827,5,0,NA,NA,NA
"ASSAM",1971,2,"KARIMGANJ","SC",497720,5,0,NA,NA,NA
"ASSAM",1971,3,"AUTONOMOUS DISTRICTS","ST",418700,5,0,NA,NA,NA
"ASSAM",1971,4,"DHUBRI","GEN",434342,5,0,NA,NA,NA
"ASSAM",1971,5,"KOKRAJHAR","ST",469738,5,0,NA,NA,NA
"ASSAM",1971,6,"BARPETA","GEN",467766,5,0,NA,NA,NA
"ASSAM",1971,7,"GAUHATI","GEN",429982,5,0,NA,NA,NA
"ASSAM",1971,8,"MANGALDAI","GEN",470149,5,0,NA,NA,NA
"ASSAM",1971,9,"TEZPUR","GEN",427600,5,0,NA,NA,NA
"ASSAM",1971,10,"NOWGONG","GEN",432645,5,0,NA,NA,NA
"ASSAM",1971,11,"KALIABOR","GEN",430809,5,0,NA,NA,NA
"ASSAM",1971,12,"JORHAT","GEN",425987,5,0,NA,NA,NA
"ASSAM",1971,13,"LAKHIMPUR","GEN",444779,5,0,NA,NA,NA
"ASSAM",1971,14,"DIBRUGARH","GEN",422229,5,0,NA,NA,NA
"BIHAR",1971,1,"BAGAHA","SC",544044,5,0,NA,NA,NA
"BIHAR",1971,2,"MOTIHARI","GEN",540484,5,0,NA,NA,NA
"BIHAR",1971,3,"BETTIAH","GEN",549914,5,0,NA,NA,NA
"BIHAR",1971,4,"GOPALGANJ","GEN",562299,5,0,NA,NA,NA
"BIHAR",1971,5,"SIWAN","GEN",612732,5,0,NA,NA,NA
"BIHAR",1971,6,"CHAPRA","GEN",624439,5,0,NA,NA,NA
"BIHAR",1971,7,"MAHARAJGANJ","GEN",603066,5,0,NA,NA,NA
"BIHAR",1971,8,"KESARIA","GEN",586266,5,0,NA,NA,NA
"BIHAR",1971,9,"HAJIPUR","GEN",622672,5,0,NA,NA,NA
"BIHAR",1971,10,"MUZAFFARPUR","GEN",608535,5,0,NA,NA,NA
"BIHAR",1971,11,"SITAMARHI","GEN",631884,5,0,NA,NA,NA
"BIHAR",1971,12,"PUPRI","GEN",632544,5,0,NA,NA,NA
"BIHAR",1971,13,"JAINAGAR","GEN",626757,5,0,NA,NA,NA
"BIHAR",1971,14,"MADHUBANI","GEN",595485,5,0,NA,NA,NA
"BIHAR",1971,15,"SAMASTIPUR","GEN",619551,5,0,NA,NA,NA
"BIHAR",1971,16,"DARBHANGA","GEN",670870,5,0,NA,NA,NA
"BIHAR",1971,17,"ROSERA","SC",577300,5,0,NA,NA,NA
"BIHAR",1971,18,"SAHARSA","GEN",602165,5,0,NA,NA,NA
"BIHAR",1971,19,"MADHIPURA","GEN",597248,5,0,NA,NA,NA
"BIHAR",1971,20,"ARARIA","SC",527567,5,0,NA,NA,NA
"BIHAR",1971,21,"KISHANGANJ","GEN",513860,5,0,NA,NA,NA
"BIHAR",1971,22,"PURNEA","GEN",551113,5,0,NA,NA,NA
"BIHAR",1971,23,"KATIHAR","GEN",563718,5,0,NA,NA,NA
"BIHAR",1971,24,"RAJMAHAL","ST",490794,5,0,NA,NA,NA
"BIHAR",1971,25,"BODDA","GEN",551225,5,0,NA,NA,NA
"BIHAR",1971,26,"DUMKA","ST",525852,5,0,NA,NA,NA
"BIHAR",1971,27,"BANKA","GEN",559147,5,0,NA,NA,NA
"BIHAR",1971,28,"BHAGALPUR","GEN",606019,5,0,NA,NA,NA
"BIHAR",1971,29,"MONGHYR","GEN",592073,5,0,NA,NA,NA
"BIHAR",1971,30,"JAMUI","SC",654630,5,0,NA,NA,NA
"BIHAR",1971,31,"KHAGARIA","GEN",633193,5,0,NA,NA,NA
"BIHAR",1971,32,"BEGUSARAI","GEN",628724,5,0,NA,NA,NA
"BIHAR",1971,33,"NALANDA","GEN",631607,5,0,NA,NA,NA
"BIHAR",1971,34,"BARH","GEN",635516,5,0,NA,NA,NA
"BIHAR",1971,35,"PATNA","GEN",670979,5,0,NA,NA,NA
"BIHAR",1971,36,"SHAHABAD","GEN",602036,5,0,NA,NA,NA
"BIHAR",1971,37,"BUXAR","GEN",605435,5,0,NA,NA,NA
"BIHAR",1971,38,"BIKRAMGANJ","GEN",631135,5,0,NA,NA,NA
"BIHAR",1971,39,"SASARAM","SC",612265,5,0,NA,NA,NA
"BIHAR",1971,40,"AURANGABAD","GEN",609643,5,0,NA,NA,NA
"BIHAR",1971,41,"JEHANABAD","GEN",608878,5,0,NA,NA,NA
"BIHAR",1971,42,"NAWADA","GEN",634509,5,0,NA,NA,NA
"BIHAR",1971,43,"GAYA","SC",539404,5,0,NA,NA,NA
"BIHAR",1971,44,"CHATRA","GEN",546816,5,0,NA,NA,NA
"BIHAR",1971,45,"GIRIDIH","GEN",530962,5,0,NA,NA,NA
"BIHAR",1971,46,"DHANBAD","GEN",570192,5,0,NA,NA,NA
"BIHAR",1971,47,"HAZARIBAGH","GEN",575155,5,0,NA,NA,NA
"BIHAR",1971,48,"RANCHI","GEN",546790,5,0,NA,NA,NA
"BIHAR",1971,49,"JAMSHEDPUR","GEN",602867,5,0,NA,NA,NA
"BIHAR",1971,50,"SINGHBHUM","ST",511040,5,0,NA,NA,NA
"BIHAR",1971,51,"KHUNTI","ST",491621,5,0,NA,NA,NA
"BIHAR",1971,52,"LOHARDAGA","ST",503999,5,0,NA,NA,NA
"BIHAR",1971,53,"PALAMAU","SC",552932,5,0,NA,NA,NA
"CHANDIGARH",1971,1,"CHANDIGARH","GEN",6685,5,0,NA,NA,NA
"DADRA_NAGAR_&_HAVELI",1971,1,"D AND N HAVELI","ST",33012,5,0,NA,NA,NA
"DELHI",1971,1,"NEW DELHI","GEN",217319,5,0,NA,NA,NA
"DELHI",1971,2,"SOUTH DELHI","GEN",408392,5,0,NA,NA,NA
"DELHI",1971,3,"OUTER DELHI","GEN",348585,5,0,NA,NA,NA
"DELHI",1971,4,"EAST DELHI","GEN",358046,5,0,NA,NA,NA
"DELHI",1971,5,"CHANDNI CHOWK","GEN",94732,5,0,NA,NA,NA
"DELHI",1971,6,"DELHI SADAR","GEN",234764,5,0,NA,NA,NA
"DELHI",1971,7,"KAROL BAGH","SC",254558,5,0,NA,NA,NA
"GOA,_DAMAN_&_DIU",1971,1,"PANAJI","GEN",208855,5,0,NA,NA,NA
"GOA,_DAMAN_&_DIU",1971,2,"MARMAGAO","GEN",226313,5,0,NA,NA,NA
"GUJARAT",1971,1,"KUTCH","GEN",391123,5,0,NA,NA,NA
"GUJARAT",1971,2,"SURENDRANAGAR","GEN",497425,5,0,NA,NA,NA
"GUJARAT",1971,3,"RAJKOT","GEN",534724,5,0,NA,NA,NA
"GUJARAT",1971,4,"JAMNAGAR","GEN",456276,5,0,NA,NA,NA
"GUJARAT",1971,5,"JUNAGADH","GEN",444069,5,0,NA,NA,NA
"GUJARAT",1971,6,"AMRELI","GEN",477113,5,0,NA,NA,NA
"GUJARAT",1971,7,"BHAVNAGAR","GEN",501185,5,0,NA,NA,NA
"GUJARAT",1971,8,"DHANDHUKA","GEN",458464,5,0,NA,NA,NA
"GUJARAT",1971,9,"AHMEDABAD","GEN",496387,5,0,NA,NA,NA
"GUJARAT",1971,10,"GANDHINAGAR","SC",559956,5,0,NA,NA,NA
"GUJARAT",1971,11,"MEHSANA","GEN",541900,5,0,NA,NA,NA
"GUJARAT",1971,12,"PATAN","SC",513692,5,0,NA,NA,NA
"GUJARAT",1971,13,"BANASKANTHA","GEN",471796,5,0,NA,NA,NA
"GUJARAT",1971,14,"SABARKANTHA","GEN",450410,5,0,NA,NA,NA
"GUJARAT",1971,15,"DOHAD","ST",449130,5,0,NA,NA,NA
"GUJARAT",1971,16,"GODHRA","GEN",452598,5,0,NA,NA,NA
"GUJARAT",1971,17,"KAIRA","GEN",479256,5,0,NA,NA,NA
"GUJARAT",1971,18,"ANAND","GEN",491986,5,0,NA,NA,NA
"GUJARAT",1971,19,"BARODA","GEN",482587,5,0,NA,NA,NA
"GUJARAT",1971,20,"DABHOI","GEN",478771,5,0,NA,NA,NA
"GUJARAT",1971,21,"BROACH","GEN",485094,5,0,NA,NA,NA
"GUJARAT",1971,22,"SURAT","GEN",469265,5,0,NA,NA,NA
"GUJARAT",1971,23,"MANDVI","ST",456996,5,0,NA,NA,NA
"GUJARAT",1971,24,"BULSAR","ST",495109,5,0,NA,NA,NA
"HARYANA",1971,1,"AMBALA","SC",490572,5,0,NA,NA,NA
"HARYANA",1971,2,"KARNAL","GEN",504480,5,0,NA,NA,NA
"HARYANA",1971,3,"KAITHAL","GEN",519031,5,0,NA,NA,NA
"HARYANA",1971,4,"ROHTAK","GEN",514278,5,0,NA,NA,NA
"HARYANA",1971,5,"JHAJJAR","GEN",551818,5,0,NA,NA,NA
"HARYANA",1971,6,"GURGAON","GEN",584957,5,0,NA,NA,NA
"HARYANA",1971,7,"MAHENDRAGARH","GEN",527551,5,0,NA,NA,NA
"HARYANA",1971,8,"HISSAR","GEN",514678,5,0,NA,NA,NA
"HARYANA",1971,9,"SIRSA","GEN",561375,5,0,NA,NA,NA
"HIMACHAL_PRADESH",1971,1,"SIMLA","SC",420268,5,0,NA,NA,NA
"HIMACHAL_PRADESH",1971,2,"MANDI","GEN",449572,5,0,NA,NA,NA
"HIMACHAL_PRADESH",1971,3,"KANGRA","GEN",409838,5,0,NA,NA,NA
"HIMACHAL_PRADESH",1971,4,"HAMIRPUR","GEN",428989,5,0,NA,NA,NA
"JAMMU_&_KASHMIR",1971,1,"BARAMULLA","GEN",370345,5,0,NA,NA,NA
"JAMMU_&_KASHMIR",1971,2,"SRINAGAR","GEN",371494,5,0,NA,NA,NA
"JAMMU_&_KASHMIR",1971,3,"ANANTNAG","GEN",393878,5,0,NA,NA,NA
"JAMMU_&_KASHMIR",1971,4,"LADAKH","GEN",52654,5,0,NA,NA,NA
"JAMMU_&_KASHMIR",1971,5,"UDHAMPUR","GEN",425780,5,0,NA,NA,NA
"JAMMU_&_KASHMIR",1971,6,"JAMMU","GEN",483472,5,0,NA,NA,NA
"KERALA",1971,1,"KASARGOD","GEN",579127,5,0,NA,NA,NA
"KERALA",1971,2,"TELLICHERRY","GEN",562923,5,0,NA,NA,NA
"KERALA",1971,3,"BADAGARA","GEN",566738,5,0,NA,NA,NA
"KERALA",1971,4,"KOZHIKODE","GEN",595499,5,0,NA,NA,NA
"KERALA",1971,5,"MANJERI","GEN",560669,5,0,NA,NA,NA
"KERALA",1971,6,"PONNANI","SC",529191,5,0,NA,NA,NA
"KERALA",1971,7,"PALGHAT","GEN",564890,5,0,NA,NA,NA
"KERALA",1971,8,"TRICHUR","GEN",547049,5,0,NA,NA,NA
"KERALA",1971,9,"MUKUNDAPURAM","GEN",527041,5,0,NA,NA,NA
"KERALA",1971,10,"ERNAKULAM","GEN",534112,5,0,NA,NA,NA
"KERALA",1971,11,"MUVATTPUZHA","GEN",500735,5,0,NA,NA,NA
"KERALA",1971,12,"PEERMADE","GEN",528326,5,0,NA,NA,NA
"KERALA",1971,13,"KOTTAYAM","GEN",491252,5,0,NA,NA,NA
"KERALA",1971,14,"AMBALAPUZHA","GEN",527204,5,0,NA,NA,NA
"KERALA",1971,15,"MAVELIKARA","GEN",514087,5,0,NA,NA,NA
"KERALA",1971,16,"ADOOR","SC",509646,5,0,NA,NA,NA
"KERALA",1971,17,"QUILON","GEN",543033,5,0,NA,NA,NA
"KERALA",1971,18,"CHIRAYINKIL","GEN",502730,5,0,NA,NA,NA
"KERALA",1971,19,"TRIVANDRUM","GEN",533641,5,0,NA,NA,NA
"LAKSHADWEEP",1971,1,"L M AND A ISLANDS","GEN",4977,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,1,"MORENA","SC",548674,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,2,"BHIND","GEN",548963,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,3,"GWALIOR","GEN",568108,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,4,"GUNA","GEN",570743,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,5,"TIKAMGARH","SC",572258,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,6,"SATNA","GEN",571563,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,7,"REWA","GEN",598292,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,8,"SHAHDOL","ST",502886,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,9,"SIDHI","GEN",549150,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,10,"SURGUJA","ST",473136,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,11,"RAIGARH","ST",535544,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,12,"JANJGIR","SC",519962,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,13,"BILASPUR","GEN",503299,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,14,"MAHASAMUND","GEN",522393,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,15,"RAIPUR","GEN",562162,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,16,"KANKER","ST",483374,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,17,"BASTAR","ST",479049,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,18,"DURG","GEN",563344,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,19,"RAJNANDGAON","GEN",540124,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,20,"BALAGHAT","GEN",482981,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,21,"MANDLA","ST",493013,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,22,"JABALPUR","GEN",518961,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,23,"DAMOH","GEN",515469,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,24,"SAGAR","SC",531923,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,25,"CHHINDWARA","GEN",516841,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,26,"BETUL","GEN",534493,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,27,"HOSHANGABAD","GEN",479175,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,28,"BHOPAL","GEN",581472,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,29,"VIDISHA","GEN",553532,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,30,"SHAJAPUR","GEN",539412,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,31,"UJJAIN","SC",554901,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,32,"INDORE","GEN",540530,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,33,"DHAR","ST",487056,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,34,"KHANDWA","GEN",521637,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,35,"KHARGONE","GEN",491606,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,36,"JHABUA","ST",498047,5,0,NA,NA,NA
"MADHYA_PRADESH",1971,37,"MANDSAUR","GEN",524764,5,0,NA,NA,NA
"MAHARASHTRA",1971,1,"RAJAPUR","GEN",399365,5,0,NA,NA,NA
"MAHARASHTRA",1971,2,"RATNAGIRI","GEN",474731,5,0,NA,NA,NA
"MAHARASHTRA",1971,3,"KOLABA","GEN",507724,5,0,NA,NA,NA
"MAHARASHTRA",1971,4,"BOMBAY SOUTH","GEN",473507,5,0,NA,NA,NA
"MAHARASHTRA",1971,5,"BOMBAY CENTRAL SOUTH","GEN",537390,5,0,NA,NA,NA
"MAHARASHTRA",1971,6,"BOMBAY CENTRAL","GEN",550555,5,0,NA,NA,NA
"MAHARASHTRA",1971,7,"BOMBAY NORTH WEST","GEN",744376,5,0,NA,NA,NA
"MAHARASHTRA",1971,8,"BOMBAY NORTH EAST","GEN",858986,5,0,NA,NA,NA
"MAHARASHTRA",1971,9,"BHIWANDI","GEN",579891,5,0,NA,NA,NA
"MAHARASHTRA",1971,10,"DAHANU","ST",464763,5,0,NA,NA,NA
"MAHARASHTRA",1971,11,"NASIK","GEN",504050,5,0,NA,NA,NA
"MAHARASHTRA",1971,12,"MALEGAON","ST",502086,5,0,NA,NA,NA
"MAHARASHTRA",1971,13,"NANDURBAR","ST",501575,5,0,NA,NA,NA
"MAHARASHTRA",1971,14,"DHULIA","GEN",518605,5,0,NA,NA,NA
"MAHARASHTRA",1971,15,"JALGAON","GEN",529930,5,0,NA,NA,NA
"MAHARASHTRA",1971,16,"BULDANA","GEN",490284,5,0,NA,NA,NA
"MAHARASHTRA",1971,17,"KHAMGAON","SC",507976,5,0,NA,NA,NA
"MAHARASHTRA",1971,18,"AKOLA","GEN",540873,5,0,NA,NA,NA
"MAHARASHTRA",1971,19,"AMRAVATI","GEN",539897,5,0,NA,NA,NA
"MAHARASHTRA",1971,20,"RAMTEK","GEN",527016,5,0,NA,NA,NA
"MAHARASHTRA",1971,21,"NAGPUR","GEN",621689,5,0,NA,NA,NA
"MAHARASHTRA",1971,22,"BHANDARA","GEN",546280,5,0,NA,NA,NA
"MAHARASHTRA",1971,23,"CHIMUR","GEN",534997,5,0,NA,NA,NA
"MAHARASHTRA",1971,24,"CHANDA","GEN",520311,5,0,NA,NA,NA
"MAHARASHTRA",1971,25,"WARDHA","GEN",549480,5,0,NA,NA,NA
"MAHARASHTRA",1971,26,"YEOTMAL","GEN",506705,5,0,NA,NA,NA
"MAHARASHTRA",1971,27,"NANDED","GEN",590182,5,0,NA,NA,NA
"MAHARASHTRA",1971,28,"LATUR","SC",575350,5,0,NA,NA,NA
"MAHARASHTRA",1971,29,"PARBHANI","GEN",548794,5,0,NA,NA,NA
"MAHARASHTRA",1971,30,"JALNA","GEN",531700,5,0,NA,NA,NA
"MAHARASHTRA",1971,31,"AURANGABAD","GEN",530926,5,0,NA,NA,NA
"MAHARASHTRA",1971,32,"BHIR","GEN",570905,5,0,NA,NA,NA
"MAHARASHTRA",1971,33,"OSMANABAD","GEN",542186,5,0,NA,NA,NA
"MAHARASHTRA",1971,34,"SHOLAPUR","GEN",470179,5,0,NA,NA,NA
"MAHARASHTRA",1971,35,"PANDHARPUR","SC",502026,5,0,NA,NA,NA
"MAHARASHTRA",1971,36,"AHMEDNAGAR","GEN",500698,5,0,NA,NA,NA
"MAHARASHTRA",1971,37,"KOPARGAON","GEN",514941,5,0,NA,NA,NA
"MAHARASHTRA",1971,38,"KHED","GEN",516433,5,0,NA,NA,NA
"MAHARASHTRA",1971,39,"POONA","GEN",529041,5,0,NA,NA,NA
"MAHARASHTRA",1971,40,"BARAMATI","GEN",482816,5,0,NA,NA,NA
"MAHARASHTRA",1971,41,"SATARA","GEN",495760,5,0,NA,NA,NA
"MAHARASHTRA",1971,42,"KARAD","GEN",503710,5,0,NA,NA,NA
"MAHARASHTRA",1971,43,"SANGLI","GEN",556283,5,0,NA,NA,NA
"MAHARASHTRA",1971,44,"HATKANANGALE","GEN",518707,5,0,NA,NA,NA
"MAHARASHTRA",1971,45,"KOLHAPUR","GEN",494379,5,0,NA,NA,NA
"MANIPUR",1971,1,"INNER MANIPUR","GEN",285986,5,0,NA,NA,NA
